Course name,Course#,Section#,Total grades,GPA,A,AB,B,BC,C,D,F,S,U,CR,N,P,I,NW,NR,Other
Spring 2015-2016
AGRICULTURAL AND APPLIED E
Small Watershed Engineering,571,1,16,3.094,25,25,25,6.3,12.5,6.3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Food & Phmaceut Separations,642,1,17,3.618,70.6,0,17.6,5.9,5.9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,699,9,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,699,10,3,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Special Problems,,Course Total,4,,***,,,,,,,,,,,,,,,,,,,,,,,,
Practicum-Ag Engr Teaching,799,39,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Graduate Research Seminar,901,1,11,3.636,54.5,18.2,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,990,3,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,9,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,10,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,14,3,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,18,6,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,,,,,,,,
,990,21,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,25,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,30,4,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,31,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,33,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,35,4,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,36,4,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,38,2,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
,990,39,2,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
Research,,Course Total,32,,0,0,0,0,0,0,0,37.5,0,0,0,62.5,0,0,0,0,,,,,,,,,
Special Problems,999,20,1,***,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,
BIOLOGICAL SYSTEMS ENGINE
112,BSE,Dept. Total,428,3.149,23.4,25.5,22,10,8.2,2.8,0.2,3,0,0,0,4.7,0,0,0.2,0,,,,,,,,,
Summary by Level,,#,Ave,,A,AB,,B,BC,,C,,D,F,,S,,U,CR,N,P,I,NW,NR,Other,,,,
112,BSE,Grades,GPA,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sophomore,,8,2.938,12.5,25,12.5,37.5,12.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,Junior,,46,3.267,19.6,43.5,17.4,15.2,4.3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,Senior,,304,3.091,23.7,25.7,25,10.9,10.5,3.9,0.3,0,0,0,0,0,0,0,0,0,,,,,,,,,
,Undergraduates,,358,3.11,22.9,27.9,23.7,12,9.8,3.4,0.3,0,0,0,0,0,0,0,0,0,,,,,,,,,
,Special,,7,3.7,42.9,14.3,14.3,0,0,0,0,14.3,0,0,0,0,0,0,14.3,0,,,,,,,,,
,Graduate,,63,3.594,23.8,12.7,12.7,0,0,0,0,19,0,0,0,31.7,0,0,0,0,,,,,,,,,
,,Dept. Total,428,3.149,23.4,25.5,22,10,8.2,2.8,0.2,3,0,0,0,4.7,0,0,0.2,0,,,,,,,,,
LIFE SCIENCES COMMUNICATIO
,100,1,15,3.4,40,40,6.7,0,6.7,6.7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,100,3,15,3.8,66.7,26.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,100,4,14,3.643,50,28.6,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,100,5,15,3.633,46.7,40,6.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,100,6,14,3.679,42.9,50,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,100,7,15,3.567,33.3,46.7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,100,9,13,3.654,69.2,7.7,15.4,0,7.7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,100,10,13,3.308,38.5,38.5,7.7,7.7,0,0,7.7,0,0,0,0,0,0,0,0,0,,,,,,,,,
Science and Storytelling,,Course Total,114,3.588,48.2,35.1,11.4,1.8,1.8,0.9,0.9,0,0,0,0,0,0,0,0,0,,,,,,,,,
Sci&Technology Newswriting,111,1,10,3.056,30,10,20,0,30,0,0,0,0,0,0,0,0,0,10,0,,,,,,,,,
,212,1,18,3.694,61.1,16.7,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,212,2,17,3.824,70.6,23.5,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Intro-Scientific Communication,,Course Total,35,3.757,65.7,20,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Rsrch Mthd: Commun Indstry,250,1,40,3.388,40,20,25,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"""Science"," Media and Society""",251,1,117,3.237,27.4,26.5,29.9,8.5,2.6,2.6,1.7,0,0,0,0,0,0.9,0,0,0,,,,,,,,,
Comm in Life Sci Industries,270,1,44,3.83,72.7,20.5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
